"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG7084",30.4530150536277,5.70769657718186,2.41560452385551,24.7453184764458,0.939965277777778,24.8629429415828
"CG7091",0.6982910709783,3.44300307517338,-2.30176703920918,2.74471200419508,0.760277777777778,-3.5821188546393
"CG7099",2.88438293730288,2.88866980477862,-0.00214259036293333,0.00428686747574192,0.00225694444444444,-0.00479248643377409
"CG7101",6.31362993842038,4.86132054086463,0.377121438027022,1.45230939755575,0.522465277777778,1.50047431342503
"CG7102",3.00772770768046,0.416446383119824,2.85247129671286,2.59128132456064,0.761770833333333,3.85374251884937
"CG7110",27.9130039316166,19.1842076484404,0.541018212621486,8.72879628317618,0.794270833333333,8.74554659581541
"CG7115",31.9802055402211,31.1061156827153,0.0399809588956608,0.87408985750578,0.228125,0.875003746316946
"CG7126",0.290780956419508,0.898478815617932,-1.62755169960686,0.607697859198424,0.432291666666667,-1.73730285873463
"CG7130",23.3187692140695,11.4951746962142,1.02046325241956,11.8235945178554,0.861180555555556,11.8675495605537
"CG7131",2.60195149149247,2.16562984167042,0.264807393294123,0.436321649822045,0.291284722222222,0.510391553267352
"CG7133",82.4043700223746,28.1019900480735,1.55204854882914,54.302379974301,0.9278125,54.3245554567296
"CG7135",0.78451321722888,0.272826974132356,1.52381146422311,0.511686243096523,0.3921875,1.60742781793523
"CG7137",7.78800752054314,6.74630949175432,0.207155772670225,1.04169802878882,0.4134375,1.06209618082973
"CG7139",20.1723936329742,34.7185518858604,-0.783324491449709,14.5461582528863,0.849375,-14.5672343695334
"CG7140",0.399976556124193,0.0451086290492934,3.148440096461,0.354867927074899,0.33125,3.16837596990474
"CG7142",0.458979497777409,0.329607364813923,0.477681232369344,0.129372132963486,0.178125,0.494890400538762
"CG7146",8.65312481331528,8.1047750089869,0.0944490757078189,0.548349804328373,0.260798611111111,0.556424420572126
"CG7149",129.276022728344,78.9262432941072,0.711877731275877,50.3497794342371,0.8703125,50.3548116765479
"CG7154",10.1933865337628,9.64323854957882,0.0800437932724953,0.550147984183985,0.255034722222222,0.555940476438937
"CG7156",6.61806809434875,6.85418512761742,-0.050575022906536,0.236117033268673,0.161875,-0.241472744510838
"CG7158",10.4698423298247,12.6699942217249,-0.275176150300081,2.20015189190015,0.566597222222222,-2.21729345399426
"CG7164",0.0376049958536844,0.789603541671074,-4.39213221790821,0.75199854581739,0.484618055555556,-4.45604389930112
"CG7166",11.7894449837897,19.7573018989853,-0.74489014112579,7.96785691519561,0.813055555555556,-8.00259989899388
"CG7168",19.1127677409588,23.5876686796317,-0.30349612313013,4.47490093867281,0.672708333333333,-4.48518096710599
"CG7172",84.1630669396527,53.396307822673,0.656447290246568,30.7667591169796,0.857881944444444,30.7737613821762
"CG7173",0.399976556124193,0.00570545410312351,6.13142991468114,0.394271102021069,0.350902777777778,6.14409330174401
"CG7175",14.7455437176056,9.69715267940412,0.604645916248931,5.04839103820149,0.754583333333333,5.08447133521565
"CG7179",0.399976556124193,0.0146919635950237,4.76681631014476,0.385284592529169,0.350833333333333,4.78236154550265
"CG7182",17.1696336341208,13.0494460997103,0.395870684347749,4.12018753441044,0.695104166666667,4.13916162011549
"CG7183",10.6631190012751,7.77021998838087,0.456602143879831,2.89289901289419,0.657256944444444,2.92871135767932
"CG7185",23.1012619628492,41.4996671017316,-0.845128099091884,18.3984051388824,0.861979166666667,-18.4178053295807
"CG7191",0.358991118408769,0.27523842334862,0.383266266941811,0.0837526950601496,0.145798611111111,0.392310521532816
"CG7192",20.4194751507543,22.9556700048781,-0.168904755889322,2.53619485412379,0.525173611111111,-2.54181296610235
"CG7196",56.819309642712,63.6289380398968,-0.163301740544899,6.8096283971848,0.606875,-6.81158618577279
"CG7197",48.5997914143598,33.928316661356,0.518460268796869,14.6714747530038,0.816701388888889,14.6806325639718
"CG7200",7.33273020576921,8.92476249494148,-0.283463317706583,1.59203228917227,0.5125,-1.61707088968057
"CG7201",1.59157791264515,5.06208513736992,-1.66927398874398,3.47050722472477,0.780625,-3.85109024126468
"CG7202",0.0746219461745549,0.691207885929275,-3.21144778526881,0.61658593975472,0.443680555555556,-3.27010322445808
"CG7203",310.978572574111,861.860161769394,-1.47063863121341,550.881589195283,0.928333333333333,-550.883552207092
"CG7206",29.7599356771757,41.031590122229,-0.463363656731532,11.2716544450534,0.791388888888889,-11.2811745756845
"CG7208",4.97330849884821,11.8135112600743,-1.24816000147226,6.84020276122606,0.842013888888889,-6.95314872586225
"CG7211",1.2187077677295,0.40375271658392,1.59380835366649,0.814955051145577,0.491979166666667,1.79007731777283
"CG7213",0.909969063869682,0.913353367135931,-0.00535563328033828,0.0033843032662495,0.00243055555555556,-0.00633532291453356
"CG7214",251.860437672731,623.933664178899,-1.30876813094988,372.073226506168,0.923506944444444,-372.075528295978
"CG7215",46.8986111258524,28.9787658207451,0.694549045692965,17.9198453051073,0.848125,17.9333001462601
"CG7220",168.229899519902,124.412934519153,0.435297656515968,43.8169650007491,0.822604166666667,43.8191271698404
"CG7222",35.5925538092011,38.2855069250054,-0.105222907963794,2.69295311580426,0.460173611111111,-2.69500804159844
"CG7224",326.368070547545,318.409207385944,0.035617866880889,7.95886316160153,0.308854166666667,7.95894286055246
"CG7227",1.75909369402175,1.12226667219126,0.648416797812004,0.636827021830487,0.396180555555556,0.908841570032017
"CG7229",NA,NA,NA,NA,NA,0
"CG7231",12.0516376158602,28.481157668784,-1.24077859058947,16.4295200529238,0.891180555555556,-16.4763060386814
"CG7236",244.694617683832,159.021415671304,0.621761299498881,85.6732020125279,0.862430555555556,85.6754581557226
"CG7239",8.12035604055785,10.1853803412902,-0.326884964756253,2.06502430073233,0.573993055555556,-2.09073650726215
"CG7248",NA,NA,NA,NA,NA,0
"CG7251",2.96113843842311,0.205570123659897,3.84844942846367,2.75556831476322,0.790347222222222,4.73325677950915
"CG7252",0.0207165457385189,0.789603541671074,-5.25227308655475,0.768886995932555,0.4903125,-5.30825393027326
"CG7255",3.87258101592556,11.7474530277781,-1.60098067293693,7.87487201185251,0.866388888888889,-8.03596592315918
"CG7261",7.29982013473132,10.6850414624596,-0.549659684280902,3.38522132772832,0.698854166666667,-3.42955524904184
"CG7262",5.37465297479435,4.53502477330448,0.245061175492229,0.839628201489872,0.389826388888889,0.874660217725004
"CG7264",0.173575426201879,0.350010720330704,-1.01183639655611,0.176435294128824,0.221319444444444,-1.02710384402454
"CG7265",36.8751186340689,20.0232403718201,0.880972225599541,16.8518782622488,0.860833333333333,16.874890015284
"CG7267",82.4770057649667,301.240067975848,-1.86884981245827,218.763062210881,0.941631944444444,-218.771044673429
"CG7272",240.990194811632,556.117774398937,-1.206416000088,315.127579587305,0.919513888888889,-315.129888865081
"CG7275",18.1105944814652,13.2212006620946,0.453980704798733,4.88939381937056,0.724583333333333,4.91042466607813
"CG7277",53.0317716421496,61.7103593543444,-0.218655750108218,8.67858771219485,0.682013888888889,-8.68134177505499
"CG7288",6.85388627230845,5.94617263883735,0.204960902679486,0.907713633471099,0.3871875,0.930565963280677
"CG7290",NA,NA,NA,NA,NA,0
"CG7294",5.21025461069619,46.3833650069672,-3.15418170815829,41.173110396271,0.962743055555556,-41.2937511247356
"CG7295",0.146807395159824,0.0131671917798443,3.47890504907562,0.133640203379979,0.197708333333333,3.48147095987361
"CG7296",220.957528988775,23.8352883502997,3.21259810705373,197.122240638475,0.971458333333333,197.148417546097
"CG7298",NA,NA,NA,NA,NA,0
"CG7299",1.54892361274696,0.789603541671074,0.97206563147842,0.759320071075883,0.452708333333333,1.233482291012
