"Gene","Dsec_Mal_AS_R1","Dsec_Mal_AS_R2","Dsec_Mal_AS_R3","Dsec_Fem_AS_R1","Dsec_Fem_AS_R2","Dsec_Fem_AS_R3","Dsec_Mal_JP_R1","Dsec_Mal_JP_R2","Dsec_Mal_JP_R3","Dsec_Fem_JP_R1","Dsec_Fem_JP_R2","Dsec_Fem_JP_R3","Dsim_Mal_JP_R1","Dsim_Mal_JP_R2","Dsim_Mal_JP_R3","Dsim_Fem_JP_R1","Dsim_Fem_JP_R2","Dsim_Fem_JP_R3","Dmel_Mal_AS_R1","Dmel_Fem_AS_R1"
"sba",5.26264,5.2775,5.6619,4.42676,4.50557,4.32849,7.45534,7.84859,7.67129,7.58007,7.14369,7.8844,10.1456,10.3943,9.7637,11.3,10.7665,10.4054,13.9316,13.4207
"sbb",3.41597,3.80947,3.74087,2.80931,2.88263,2.91882,4.68289,4.8776,5.01375,5.11983,5.18261,5.58615,5.16886,4.9661,5.02658,5.39937,5.85554,5.7465,10.1838,9.83177
"sbr",14.1077,12.1856,13.6915,12.4708,13.8087,13.7527,15.6784,16.4204,15.753,16.4387,15.447,17.207,17.4446,18.372,19.0862,19.3182,18.5791,18.6521,25.9611,26.1156
"sc",0.0477309,0,0,0,0,0,0,0.0388818,0,0,0.0526024,0,0,0,0,0,0,0,0.0402304,0.00725206
"sca",1.01092,0.895471,1.00776,0.75838,0.778798,0.665758,1.18048,1.28109,1.18081,1.24564,1.19318,1.11887,5.02322,5.04863,4.78712,3.17453,3.17414,3.55283,1.62999,1.405
"scaf",3.12993,3.50079,3.12908,2.83788,3.31161,2.83018,4.2244,4.61169,4.91133,5.12662,5.75005,4.7435,5.78351,4.31323,4.19072,3.35403,4.34176,3.83335,18.3989,17.4473
"scat",5.15993,5.20981,5.60034,4.61122,5.44321,4.6645,5.88454,5.86676,6.00763,5.34378,5.93986,6.13557,5.50652,5.35467,5.29095,5.33267,5.58876,5.21162,9.66319,9.51034
"sced",0.538423,0.691157,0.800756,0.523248,0.638437,0.706121,0.988729,0.785129,0.962352,0.816605,1.02876,0.97587,1.22325,1.67077,1.18678,1.35479,1.20888,1.52405,3.28946,3.22473
"scf",4.53435,5.56813,5.18378,4.8924,5.10451,5.55847,8.55794,8.65354,8.43459,10.1011,9.81799,10.2192,25.6237,24.5796,24.446,23.9705,23.607,24.0415,26.2893,24.9317
"schuy",0,0,0,0,0,0,0.990939,0.606628,0.750519,0.0687502,0.0716159,0.115107,3.91691,3.77765,4.09957,0,0.0929556,0.0221788,0.0050838,0.00455146
"scny",6.70161,7.99337,7.44207,6.30383,6.54607,6.27071,10.3926,10.9452,10.1719,10.1717,10.8703,11.0967,13.3175,12.7967,12.2155,12.4167,12.3963,12.7644,19.5851,19.0877
"scra",1.37889,1.69814,1.36817,1.88034,1.62282,1.66728,2.39525,2.45707,2.17262,3.1603,2.95469,3.10779,0.7066,0.777209,0.643866,0.872549,0.909231,1.01393,1.01362,1.18241
"scramb1",18.0666,19.3556,20.8701,17.7977,17.4125,18.8093,28.5111,27.1955,27.0863,28.7072,29.9684,29.4177,46.1368,45.6005,45.8345,49.6597,49.4418,50.8515,40.0667,37.9213
"scramb2",28.3275,29.1984,28.6171,26.4993,29.5891,27.7713,35.7618,35.1994,36.7202,35.1005,38.567,35.8462,42.8581,40.4145,40.5065,46.3514,44.1896,43.2907,63.9394,58.5034
"scrib",14.513,15.3708,15.6899,13.1435,12.6583,14.1221,19.8154,20.4871,20.5622,19.6485,18.7992,18.0504,22.1107,19.6787,20.6385,20.3745,21.5389,20.7038,37.4931,35.1748
"scrt",0.840033,0.956125,0.965754,0.830816,0.786898,0.657476,0.0874107,0.0964802,0.122343,0.114339,0.191664,0.172123,0.110037,0.0877537,0.251807,0.0946134,0.0807875,0.115876,8.46375,8.12043
"scu",72.8967,69.9638,69.1153,99.2298,102.529,98.6908,93.4679,92.3731,94.2848,160.383,148.796,145.232,44.2939,47.7878,43.6876,53.7616,53.3112,54.7213,74.7567,90.1421
"scw",0.132866,0.0357101,0,0.0294638,0.191869,0.0306012,0.0495427,0.0267209,0.0255579,0.102933,0.0711509,0.103009,0.0458833,0.0491651,0,0,0,0.0673738,0.282719,0.417763
"scyl",63.7642,69.0766,69.5425,61.3012,57.9677,63.0569,85.8151,84.891,91.8452,111.629,110.45,104.174,37.6603,39.0126,40.899,51.7723,53.0511,52.6646,67.4071,68.7748
"sd",3.44885,2.76101,3.35282,4.22418,3.29908,3.55884,3.4757,3.75551,3.78189,4.58415,5.60844,5.05611,2.69056,2.87294,3.09157,5.77014,6.72147,4.55822,13.6074,14.8504
"sda",135.438,135.348,137.37,109.4,111.487,108.489,152.185,153.394,152.139,138.539,136.103,137.821,89.6102,91.6157,93.437,87.6747,87.2463,87.0048,187.241,167.373
"sds22",10.0117,9.89899,10.409,9.48431,10.1027,10.7963,14.1567,14.2803,13.1679,12.7506,11.7084,13.652,15.2487,15.3735,18.0738,13.0122,13.0496,12.6397,10.9711,10.5705
"sea",73.71,76.4219,78.1551,77.27,73.3119,77.8581,109.999,107.74,108.817,121.702,119.58,120.163,127.016,125.03,121.96,136.44,137.322,142.529,156.449,147.424
"sec10",8.29085,9.65986,8.3975,7.62725,7.88384,7.53853,11.8221,11.643,10.7465,10.6212,11.8373,11.4888,8.53272,8.07778,9.00609,9.01845,8.95589,9.1166,12.5963,12.2257
"sec13",38.943,37.1153,36.9196,33.5264,35.8064,32.5167,45.9879,43.9346,42.9056,46.3713,46.1632,45.1089,42.9498,46.2965,48.2282,47.9055,48.4083,47.2252,44.8292,41.1366
"sec15",7.89927,7.70471,7.56857,6.83684,7.83292,7.90972,8.89948,9.06005,8.97139,8.79007,9.02133,8.98858,5.15792,5.3616,4.57158,5.40838,5.36751,5.35678,18.6892,18.4106
"sec23",44.4651,48.1335,47.2423,41.2696,41.1795,41.2432,54.878,57.6487,58.6386,62.6227,64.7791,61.9879,73.282,76.0033,74.3771,83.6265,82.9993,82.9821,94.0848,84.7429
"sec24",12.0856,12.6593,11.8223,10.4647,10.1427,10.3379,15.0334,15.4151,14.5586,15.0694,16.9025,14.6588,30.4879,30.8366,30.1092,29.4501,30.275,30.667,26.1997,25.9893
"sec31",10.7427,11.5684,10.5127,9.35378,9.64155,10.02,13.9714,13.6848,14.1529,13.3492,14.8801,14.1812,15.3366,15.4068,15.5831,16.8725,16.0429,16.4536,18.6988,18.054
"sec5",3.96104,4.14764,4.39941,3.71165,4.17931,3.62067,4.80931,4.82527,5.66745,4.85622,5.30775,4.95453,8.07904,7.68247,7.41047,8.51289,8.30344,8.10218,9.12053,8.89616
"sec6",5.66106,4.96328,5.66209,5.25347,5.29474,6.0075,6.97485,7.04297,7.73048,7.00348,7.17941,6.8475,9.15455,9.56929,8.13428,9.22725,9.09415,8.94728,10.1463,9.63066
"sec63",25.619,25.2997,26.4954,23.9057,24.8537,24.7162,40.0497,38.9015,39.6157,41.5797,41.2615,41.625,30.8755,32.9007,31.9391,34.6532,34.0511,34.2666,48.0354,44.2149
"sec71",8.01272,8.09454,7.48908,6.77558,6.90465,6.65246,9.34889,9.52403,9.64341,9.54306,9.405,9.44928,7.89107,8.84962,8.21796,8.65401,8.53439,8.66798,12.9847,11.7396
"sei",15.2609,15.5033,15.0312,12.8498,12.7415,12.7049,19.3937,18.4916,18.4792,17.8797,16.634,17.9704,31.4014,31.2889,30.5,32.5201,32.0798,33.7144,25.2304,23.6961
"sel",12.9871,14.8496,10.6785,11.1829,11.1433,12.159,8.81511,9.61881,10.306,9.73274,10.2884,10.9621,16.8324,14.5146,16.9754,10.6472,10.4631,11.9798,35.253,29.9772
"sens",0,0.0241258,0,0,0,0,0.0178812,0,0,0.0492361,0,0,0.298797,0.141683,0.101544,0.0695872,0,0.0474455,0.0122022,0.0325926
"sens-2",8.1896,8.49251,8.72533,8.06954,9.24021,8.54257,12.4697,12.8092,12.2638,15.5377,15.4093,15.884,6.84999,7.81641,7.62392,8.22435,7.97248,8.21674,12.391,11.6702
"seq",1.6838,1.52168,1.56064,1.33088,1.35697,1.29736,1.45602,1.49799,1.51083,1.6293,1.38967,1.56645,1.74459,1.57568,1.73549,1.98409,2.17719,2.2665,2.59841,2.58558
"sesB",1974.59,2012.96,1998.27,1777.37,1792.03,1798.05,2914.72,2950.92,2937.1,3187.46,3164.63,3180.08,3642.17,3664.08,3650.74,3574.16,3612.11,3584.9,1441.83,1376.51
"sff",15.3413,17.2881,16.1378,14.2557,13.7136,14.3863,18.7042,19.6302,19.9871,19.8868,21.0569,20.3338,0.449845,0.34665,0.357224,0.263282,0.356467,0.465956,10.3316,9.63429
"sfl",2.7848,2.87356,3.07059,2.81333,2.64703,2.1547,3.42082,3.59089,3.36997,3.16317,3.69725,3.26844,4.50636,4.16522,4.25634,3.90805,4.0337,3.4255,4.93186,5.21569
"sgl",9.92948,10.485,12.1587,10.5902,11.7048,11.1437,13.8129,14.5209,14.6929,15.4858,16.651,15.4512,15.632,16.7212,14.9449,18.8271,17.6665,18.8503,19.802,19.8917
"sha",0.0224165,0.0160716,0.0230882,0.00661565,0,0.0137342,0.0339432,0.0548955,0.0291787,0,0.0321757,0.0155049,0.188092,0.0501604,0.383965,0.199557,0.177883,0.203904,0.162846,0.12446
"shark",3.77333,4.32781,4.39823,3.87312,3.98853,4.19021,6.13697,5.83807,6.32477,5.88029,6.44786,6.6544,5.45834,5.85138,5.35996,5.63133,5.87107,6.3802,6.7894,6.29112
"shd",0.0992908,0.133627,0.051154,0.0440373,0.0479079,0.114522,0.167174,0.240673,0.0958721,0.180693,0.268303,0.31042,0.513445,0.55068,0.596162,0.741247,0.927586,0.910951,0.262298,0.326563
"shep",4.81996,5.03419,5.08346,4.44416,5.12324,4.90516,5.48874,5.64485,5.42302,6.45272,5.92412,6.35282,4.29258,4.54093,4.05852,4.59168,4.96839,4.347,26.6552,26.1297
"shf",1.7507,1.7521,1.7681,2.37691,2.65379,2.12067,6.55057,5.55041,6.54649,13.5634,14.4226,13.6457,13.7911,14.8893,13.4672,19.4578,17.2228,19.1023,3.77305,3.54462
"shi",29.2878,30.2291,30.3776,23.7031,24.6219,24.7628,27.3804,27.5268,28.8882,27.1412,26.2566,27.2012,55.2592,55.7086,56.2446,55.1273,53.7333,55.2681,99.5718,92.4953
"shn",3.36221,3.25901,3.40821,2.63809,2.65375,2.74868,3.05247,3.33477,3.187,3.47202,3.44908,3.1744,3.51452,3.76517,3.66927,3.76309,3.61818,3.87427,10.9707,10.082
"shtd",0.815405,0.874905,0.940759,0.626698,0.643071,0.626701,1.39108,1.25161,1.1623,0.990197,1.03392,1.03706,2.68213,2.76625,2.8307,1.44031,1.39218,1.47095,4.64201,4.65667
"shu",0.304517,0.391778,0.250229,0.349132,0.348778,0.305912,0.451506,0.486234,0.53515,0.408231,0.620416,0.535301,0.368424,0.480954,0.251002,0,0.0937179,0.0894205,0.199739,0.167663
"sick",0.0242774,0.0521387,0,0.0428721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0913,19.8535
"side",0.360741,0.492218,0.538852,0.330602,0.41992,0.342475,0.862069,0.688118,0.887788,1.18529,0.875116,1.20205,1.03137,1.13398,1.18918,0.914336,1.13758,0.967504,2.41491,2.76548
"sim",0.0408028,0,0,0,0,0,0.081468,0.105137,0.15102,0.112139,0.116308,0.0671512,0.241465,0.143053,0.246411,0.149092,0.139298,0.114113,0.0339675,0.0275751
"simj",3.82891,4.49403,4.2073,3.35085,3.21076,3.37597,5.90575,5.58349,5.45289,6.10612,5.85003,5.66125,10.622,10.7001,10.3024,10.8365,10.185,10.614,10.871,10.8544
"sina",7.3121,10.8455,9.33446,6.88266,7.53164,7.73065,11.2177,11.5489,12.5918,11.4199,10.4964,11.2517,11.0966,11.6253,10.6926,11.0125,11.2496,12.073,16.2309,15.7235
"sinah",0.0453818,0.0486816,0.0466087,0.0399708,0.0432917,0.0414385,3.24647,3.30613,2.58804,0.386723,0.100762,0.291429,18.312,18.8537,18.6826,0.356274,0.326024,0.259657,0.0640463,0.0483987
"sing",2.63136,3.89305,4.88535,2.53175,3.33127,3.07916,4.40609,4.12598,3.46984,4.11368,4.12055,3.01017,3.90829,2.60666,3.32993,3.95552,4.22349,3.5523,0.671537,0.736251
"sinu",21.5533,17.8359,18.4582,16.1277,17.5803,16.8893,27.0362,25.6547,25.6304,25.7925,28.2008,27.0968,23.0391,31.1116,25.9688,28.2629,29.4443,26.1084,35.2145,31.4759
"sip1",1.41396,1.37292,1.43645,1.00836,1.53689,1.23046,1.69731,1.67885,1.76053,1.78156,1.81339,1.62417,1.72723,1.81784,2.13303,2.11441,2.22482,1.77144,2.14945,2.0665
"sip3",19.2956,19.8464,19.9039,18.0537,18.5937,17.9915,26.2715,27.275,27.9973,27.4153,28.7711,28.2331,26.6788,24.1995,27.1135,26.0421,26.6894,24.9022,36.9412,33.7427
"sisA",0,0.107932,0,0,0,0,1.19788,1.12612,1.31025,0.74926,0.776742,0.534794,0.134082,0.428202,0.136607,0.194742,0.207896,0.496534,0.13249,0.100698
"skap",132.902,130.201,134.448,123.986,128.407,127.8,198.829,202.189,199.283,206.261,202.343,209.23,272.386,270.381,272.647,258.507,249.738,250.31,204.25,195.902
"skd",1.58103,1.70292,1.67663,1.61447,1.56814,1.49564,1.54929,1.5148,1.53569,1.78702,1.57704,1.53907,1.68217,1.90933,1.76546,1.77531,1.8087,1.67669,13.6605,13.5455
"skpA",281.224,272.669,275.028,314.494,305.39,316.812,333.312,330.18,332.733,441.067,444.121,441.705,335.035,309.738,335.968,389.481,391.464,373.56,191.362,210.175
"skpB",13.6121,11.1244,12.3994,10.997,12.038,12.2359,16.3093,19.3777,17.724,17.4592,15.8392,15.2552,19.222,17.9469,19.7299,8.79318,10.8414,9.16939,4.25121,3.36298
"skpF",0.109387,0,0.337458,0,0,0,2.32514,1.42122,1.8404,0.332075,0.344615,0.331935,4.70603,7.31154,6.5552,0,0,0.105913,0,0
"sktl",8.45013,8.62263,9.01536,7.52263,7.34561,8.06599,13.6577,12.8637,13.08,14.2756,14.3133,14.806,25.817,27.5471,27.0315,29.3455,28.9102,28.5914,18.3226,17.2237
"sky",9.01672,8.57156,9.19526,7.17065,6.88048,6.7482,9.34628,9.10892,9.60505,10.5065,10.5018,11.2373,13.6334,13.6414,12.6403,12.7358,12.0461,11.7362,32.755,31.8808
"sl",3.79428,3.77329,3.08752,2.85907,3.39243,3.39253,3.8694,4.64116,4.08813,4.7741,5.03028,4.65592,1.6559,1.39881,1.61406,1.54089,1.38446,1.60212,3.07346,2.96324
"slam",0.00960932,0,0.00987138,0,0,0,0.0224157,0.0241027,0.0230877,0.0510008,0,0,0.0409795,0.0437002,0.0557217,0.0670212,0.0204512,0.0390969,0.0741162,0.0659103
"slbo",0.0735156,0.0786769,0.175969,0.0626786,0.157811,0.0646769,0.103464,0.133211,0.191602,0.203973,0.422206,0.174253,0.732312,0.869857,0.788111,0.44723,0.573101,0.54769,0.320626,0.292819
"slif",100.351,100.253,101.114,85.3757,84.0844,83.717,100.469,100.707,101.647,108.762,111.453,112.384,116.786,113.388,113.635,126.924,129.933,130.294,71.7989,58.0412
"slik",5.749,5.34927,5.39621,4.22804,4.68261,4.62302,5.51149,5.81056,5.61741,5.59546,5.79898,5.3381,6.22684,5.71001,6.11653,6.43826,6.55165,6.27526,18.4834,17.1232
"slim",26.8389,27.7963,26.2894,25.2216,24.0843,23.4377,41.8049,40.5479,40.6164,42.6394,43.2069,42.0326,55.3566,56.6938,55.2318,54.8574,50.7055,55.3162,35.0335,33.183
"sll",11.8512,13.1463,12.253,11.0762,11.9448,12.5456,16.1653,15.5048,14.9763,14.3095,15.2981,15.7084,12.809,12.174,12.8759,12.3488,11.9631,11.3786,10.9122,10.3451
"slmb",13.0835,13.7048,12.8491,11.5432,10.6719,10.6454,17.6613,17.1932,16.7455,17.7275,19.1345,18.5801,25.4349,27.2287,27.1445,23.7762,24.3976,25.3685,25.1441,24.7701
"slmo",125.971,127.396,130.317,123.738,122.355,124.348,180.147,181.338,182.367,206.286,206.175,203.308,268.081,282.376,276.058,286.959,287.004,275.815,130.532,117.963
"slo",5.88716,6.46787,6.24206,5.36753,5.96237,5.476,4.027,4.13216,4.30774,4.48378,4.30363,4.46782,2.91029,3.66871,3.39307,3.10655,3.80043,3.52004,43.8179,46.2078
"slou",0.0364924,0.0390655,0,0.0475515,0.0171055,0.0163748,0.159448,0.108998,0.0447487,0.079741,0.041369,0.0797289,0.558538,0.510198,0.487857,0.349523,0.589509,0.525922,0.0253843,0.0224068
"slow",130.306,129.871,131.54,103.507,103.845,105.173,216.849,217.075,214.932,208.157,214.232,210.291,182.826,190.679,185.043,200.972,203.141,202.236,90.1218,66.6619
"slp1",14.332,12.6431,15.5203,12.2294,12.4781,13.1032,14.7381,15.6765,14.9739,16.222,16.6216,17.0964,12.3908,11.2868,11.9592,15.0952,13.9721,14.2348,22.999,22.3625
"slv",14.8519,12.6559,14.5938,13.8466,13.305,14.4559,15.9303,15.8708,17.4599,17.4536,20.1679,18.4968,25.2479,22.8821,26.6113,27.34,22.2616,23.2551,16.1428,16.0121
"slx1",1.47289,1.07592,1.6254,1.24155,1.54984,0.860444,1.49935,1.22551,1.6742,1.46779,1.64395,1.41496,3.86308,4.74293,3.51657,5.1564,3.60833,4.08975,1.36519,1.59448
"sm",4.18553,4.71212,3.8074,3.61691,3.68245,3.21352,4.90345,5.16557,4.99548,2.56213,2.50821,2.67031,0,0,0,0,0,0,15.2825,15.3014
"smg",1.64866,1.53838,1.5151,1.5046,1.38546,1.79645,1.28819,1.71215,1.63694,1.38713,1.66165,1.17608,2.32586,1.85998,1.83535,1.5521,1.27449,1.44951,7.63939,7.24851
"smi35A",10.0903,11.0248,10.1299,8.98992,8.73963,9.1866,19.5351,20.3121,19.4777,20.2514,19.3034,21.139,21.0882,20.9382,20.026,20.7906,21.78,22.144,24.7538,24.2529
"smid",7.91152,8.10421,7.57728,7.09282,7.65616,8.16686,9.97164,10.2134,9.91216,10.015,9.35156,10.0485,11.9368,12.361,12.9352,12.8267,11.5762,12.8581,14.4787,14.4409
"smo",0.79297,0.740431,0.913333,0.679821,0.612704,0.81734,0.941878,0.955217,1.13578,0.983907,1.15069,1.00114,1.20705,1.31539,1.16278,1.1574,1.14271,1.28203,1.97465,2.14289
"smp-30",12.5727,13.8505,14.0799,12.4575,13.564,12.7586,16.2927,17.0366,18.6489,40.6166,38.3433,38.0495,40.4021,42.025,41.7892,33.6225,33.2301,32.9434,27.133,24.9119
"smt3",124.108,122.672,125.252,138.033,129.775,130.444,159.67,160.166,170.162,180.301,198.703,190.624,209.589,198.088,202.365,231.744,252.594,233.015,108.556,106.573
"snRNP-U1-C",17.3743,15.8614,20.4793,21.1642,21.2981,20.7551,23.8206,28.8446,22.3449,28.107,29.0309,31.0819,39.0817,47.876,41.7108,47.8504,47.9157,48.1279,33.9243,32.2231
"sna",0,0,0,0.0341197,0,0,0,0,0,0,0.0423416,0.0408485,0,0,0,0,0,0,0.00659343,0.00582003
"snapin",12.6272,15.4592,13.2922,15.0544,13.924,12.5869,14.5174,15.9986,15.0773,16.6661,17.4797,15.9281,23.219,17.7205,16.9952,23.9712,20.0876,26.3306,0,0
"snf",22.5307,23.3629,20.9321,26.0302,27.1655,26.4307,30.2838,33.3339,30.748,36.6466,39.0601,35.6372,51.2644,53.2556,50.9511,60.6897,61.4971,58.3053,36.8745,36.9935
"snz",5.3468,4.93204,4.82534,4.47063,4.53063,5.00881,5.90915,5.22366,5.41758,5.56168,5.67054,5.78839,3.78646,4.6015,3.82336,3.92248,3.82058,3.94188,10.0644,10.0333
"sob",0.571667,0.542573,0.361485,0.476868,0.412062,0.453855,0.34985,0.582926,0.52254,0.60467,0.67746,0.700937,0.863743,0.887175,0.97837,0.84216,0.925547,0.996844,0.355894,0.371094
"sog",2.31109,2.64305,2.46885,1.7559,1.67469,1.63526,1.97265,2.05118,2.23,1.93655,2.00661,1.91023,2.81128,2.92829,2.74056,2.89899,2.99309,2.94742,9.39557,8.81915
"sol",6.31283,6.96776,6.70367,5.12527,5.71489,5.70111,9.43481,9.68899,9.65295,11.7652,11.2991,11.2173,13.7819,14.3611,14.581,17.8543,18.5458,19.5312,19.3266,18.7397
"soti",0.57676,0.154801,0.44482,0.381361,0.551353,0.13173,3.33793,2.89906,2.77458,1.3003,0.505095,0.81247,23.9635,19.8286,23.6203,0.147627,0.632072,0.150892,0.185979,0.235016
"sowah",7.75919,7.66747,8.36212,5.77624,6.29222,6.15622,10.9861,11.5791,10.2331,8.92629,8.83019,9.29734,12.964,14.6654,14.2474,14.7184,14.8755,14.7181,11.461,11.2741
"sowi",0,0,0,0,0,0,2.14007,1.18814,1.64042,0.174385,0.453301,0.52412,14.0977,11.5161,11.1002,0,0.0787227,0.150117,0.0159053,0
"spag",10.0539,10.4778,9.62774,9.45408,9.03036,9.40995,13.5959,13.6311,14.0814,13.403,14.6319,14.3103,15.7018,14.2135,15.1464,14.3176,16.2216,15.3447,7.77454,7.43591
"spag4",0,0,0,0.0947439,0.0514725,0,0.11325,0.0814723,0.11687,0,0.0556903,0.053705,1.8316,1.96411,2.2653,0,0,0.0564084,0,0
"spas",8.27843,7.74729,7.59653,5.89128,5.88405,5.90707,8.24112,7.51502,7.85734,8.77062,9.418,8.97233,10.8762,10.3233,9.99441,9.97765,9.83772,9.43887,16.1168,15.2171
"spaw",0.786072,0.610501,0.552489,0.590021,0.734429,0.58507,3.42806,3.2324,3.4757,0.243404,0.380292,0.183429,16.1783,18.1719,16.5471,0.175844,0.0944302,0.120144,0.198796,0.268427
"spel1",0.570123,0.817192,0.806901,0.750578,0.791754,0.671116,1.64505,1.65876,1.40189,1.42032,1.89042,1.57185,0.861416,1.01089,0.734564,0.811034,0.789694,0.874666,2.87285,2.85015
"spg",6.47883,6.30718,6.61843,5.19289,5.03802,4.49914,7.50211,7.27226,7.49348,7.50608,7.98832,8.11828,7.3162,7.73543,7.49479,7.11523,7.59793,7.99972,11.5773,11.5171
"spheroide",0.0684408,0,0.0702588,0,0,0.125643,1.13824,1.00058,0.425603,2.17513,2.03263,1.66756,3.58501,3.21394,2.88712,0.333773,0.142425,0.544585,0.0314025,0.0185961
"spi",71.151,73.3262,71.1909,62.8477,66.651,67.3151,105.952,105.411,104.744,99.4173,101.541,96.1944,153.351,163.157,168.253,168.303,173.501,172.463,84.5939,76.2579
"spict",24.0776,23.7862,23.0725,23.462,23.8905,23.4864,33.2812,31.6996,36.7939,39.4015,35.2937,36.4393,38.5074,40.3331,40.955,42.2182,43.4828,42.1471,32.79,29.6223
"spir",8.87323,9.47451,8.04096,7.54307,7.35283,7.9566,11.453,11.3831,11.3205,11.5344,11.345,11.9049,14.9856,16.4379,16.0612,14.7418,14.9788,14.5588,38.0616,33.458
"spn-A",4.96417,5.47041,5.43325,4.99773,4.48127,5.38289,7.60853,7.20749,7.68889,6.96011,7.11313,6.66194,7.07616,7.82701,7.29119,6.47372,6.63627,5.75556,10.7705,8.12719
"spn-B",8.23665,9.86609,8.34146,9.43719,9.43255,8.30864,9.91943,10.3425,11.3028,10.5349,10.8343,8.98489,7.33382,8.59106,7.23918,6.91295,6.85927,7.34287,13.0843,11.7676
"spn-D",0.061163,0,0,0,0,0,0.132406,0.0477488,0,0,0,0,0.0833953,0,0,0,0,0,0.0129969,0.023522
"spn-E",0.00923981,0.00995285,0,0.0164124,0.00893144,0.00853409,0.0417288,0.0376129,0.0143783,0.00953326,0.00992162,0,0,0.0235426,0.0224951,0,0,0,0.317652,0.325372
"spoon",1.57481,1.55656,1.36256,0.93316,0.891134,0.944801,0.847667,0.834308,0.968988,0.583864,0.580306,0.609877,1.64939,1.48682,1.09102,0.645022,1.01074,0.635322,12.4761,10.8431
"sprt",17.1696,17.247,17.4498,15.6727,15.373,15.8545,23.9874,25.6069,24.8833,23.2814,24.5279,25.5113,24.4831,23.6888,25.79,25.5334,26.3146,24.9399,24.5205,21.5838
"spt4",24.2264,24.2342,25.888,19.8339,22.8737,24.8424,22.9365,21.7558,24.4716,27.6027,24.7565,23.3428,26.2109,27.3361,27.1147,31.9834,27.5418,34.7038,33.4012,30.5138
"spz",3.59493,3.9926,3.74151,3.70331,3.27323,4.07712,5.72167,5.42387,4.71563,4.12971,4.70305,4.18224,25.8161,27.2521,26.5921,32.4608,31.618,30.5607,47.3986,45.8971
"spz3",10.6051,11.2824,11.4335,10.2386,9.78349,9.97815,21.5307,20.8304,21.3079,19.4901,20.3885,19.8732,6.65751,7.54342,7.40626,7.78284,8.72434,8.4299,11.5144,11.6374
"spz4",0.0779846,0,0.0458476,0.0887345,0.0640926,0.0306716,0.0253613,0.100143,0.04359,0.0700693,0.0969331,0.023373,0.374354,0.366491,0.223028,0.285954,0.517093,0.269636,0.129511,0.108007
"spz5",8.18983,8.56677,8.42947,7.29266,7.03745,7.75645,8.8457,9.41011,10.09,10.4165,10.1215,10.3055,2.5358,2.38764,2.43628,3.27935,3.35081,3.09598,9.75443,7.85657
"spz6",0.0308782,0,0.0317014,0.0271081,0.0292656,0.0280515,0.0723055,0.0777299,0.148868,0.0334145,0.20759,0.166909,0.0438505,0.140078,0.134181,0.0619068,0.0330131,0.0947348,0.190827,0.143631
"sqh",93.9533,93.4072,91.2064,83.3234,84.2297,85.9507,130.082,124.464,127.042,145.376,146.59,148.071,131.313,135.915,131.869,138.699,130.131,127.163,131.632,121.335
"squ",0.23801,0.256431,0.24563,0.365586,0.284009,0.542874,0.400575,0.384776,0.735962,0.445888,0.597631,0.319977,1.94888,1.4558,1.91112,0.373767,1.00231,0.573723,0.572701,0.45783
"sqz",1.57818,1.35404,1.57839,1.41181,1.40966,1.44178,1.97377,2.35661,2.1823,1.99097,2.42752,2.16033,2.68221,2.1866,2.3288,2.85837,2.5413,2.61759,1.96603,2.07103
"sr",0.918706,1.03494,0.989916,0.96667,0.954345,0.702779,1.13869,1.23417,1.0412,1.25447,1.20547,1.22338,1.83066,1.8726,2.03094,2.15342,1.83176,1.89203,3.60013,3.5572
"sro",0.42653,0.366443,0.21935,0,0.202785,0.116547,0.535865,0.540477,0.31057,1.07045,1.06248,0.279636,0.606948,0.453531,0.61946,0.902358,0.828845,1.187,0.163841,0.165414
"srp",0.214199,0.249842,0.306588,0.168572,0.182296,0.257403,0.804244,0.636779,0.875399,1.01405,1.17045,1.07464,0.781513,1.0558,0.770981,0.939724,1.12124,1.12689,1.21587,1.34607
"srpk79D",9.58302,9.70141,9.64252,7.1852,7.86672,7.74221,10.4118,10.5996,10.6288,11.0901,10.7111,11.8329,14.7733,14.238,14.8612,15.4495,15.2981,16.487,20.2475,20.089
"srw",0,0,0,0,0.239505,0,0,0,0,0,0,0,0.634086,0,0,0,0,0,0,0.176151
"ss",33.4096,32.3985,33.4607,27.7399,27.8877,27.5133,38.2649,39.9997,39.1101,38.3766,38.6472,40.5615,31.2845,28.446,30.0996,33.6158,32.6667,32.9864,82.7555,84.1686
"ssh",8.46907,8.5491,8.6115,6.28108,6.8545,7.00429,10.9636,11.7542,11.2882,11.1005,11.3229,11.9749,12.6737,12.6315,12.607,12.8811,13.0446,13.3659,13.5384,12.6388
"ssp3",2.02457,2.13467,2.20434,1.89909,1.99674,1.87065,2.03586,1.95641,2.03748,1.67372,1.75655,1.92086,2.89858,2.58636,2.51926,2.25755,2.31012,2.38778,3.67438,3.7354
"ssp5",0.0182339,0,0,0,0,0,1.03168,1.40404,1.37164,0.13088,0.116469,0.0374331,8.44497,8.44705,9.43522,0.0589959,0.0420988,0.060273,0,0.00389715
"ssx",20.6778,21.4765,21.0589,14.1242,14.8043,13.9753,22.1536,21.9555,21.1161,17.7219,16.9844,17.9715,25.774,25.21,26.2914,22.359,23.1441,22.981,51.1115,42.9034
